competitor,approx_normal(11),constant(3),heavy_tailed(9),highly_skewed(12),moderately_skewed(9),multimodal(14)
tabtransformer|0.05_0.15_0.8|columnwise,69.81818181818181,58.666666666666664,66.55555555555556,59.5,76.66666666666667,63.785714285714285
tabtransformer|0.05_0.15_0.8|decoding,69.63636363636364,71.0,67.0,61.0,68.88888888888889,72.64285714285714
tabtransformer|0.05_0.15_0.8|encoding,67.81818181818181,57.333333333333336,68.11111111111111,59.333333333333336,69.11111111111111,68.0
tabtransformer|0.05_0.15_0.8|materialize,68.63636363636364,66.33333333333333,68.66666666666667,57.5,71.88888888888889,74.0
tabtransformer|0.05_0.15_0.8|start,69.45454545454545,64.66666666666667,67.88888888888889,55.833333333333336,71.22222222222223,66.85714285714286
tabtransformer|0.8_0.15_0.05|columnwise,47.54545454545455,25.666666666666668,36.77777777777778,60.166666666666664,39.666666666666664,58.714285714285715
tabtransformer|0.8_0.15_0.05|decoding,47.72727272727273,67.66666666666667,46.0,44.75,33.77777777777778,57.785714285714285
tabtransformer|0.8_0.15_0.05|encoding,45.0,24.0,37.22222222222222,59.333333333333336,33.77777777777778,61.714285714285715
tabtransformer|0.8_0.15_0.05|materialize,50.54545454545455,47.666666666666664,37.666666666666664,71.75,34.22222222222222,57.57142857142857
tabtransformer|0.8_0.15_0.05|start,47.09090909090909,46.666666666666664,33.0,57.416666666666664,37.888888888888886,58.42857142857143
trompt|0.05_0.15_0.8|columnwise,41.63636363636363,27.0,52.333333333333336,33.416666666666664,45.111111111111114,31.0
trompt|0.05_0.15_0.8|decoding,80.0909090909091,91.0,81.0,84.0,81.22222222222223,76.85714285714286
trompt|0.05_0.15_0.8|encoding,44.72727272727273,25.666666666666668,53.111111111111114,37.333333333333336,48.666666666666664,34.07142857142857
trompt|0.05_0.15_0.8|materialize,53.90909090909091,45.666666666666664,62.666666666666664,39.083333333333336,58.44444444444444,47.214285714285715
trompt|0.05_0.15_0.8|start,49.45454545454545,48.0,57.111111111111114,46.0,61.22222222222222,46.42857142857143
trompt|0.8_0.15_0.05|columnwise,19.181818181818183,5.666666666666667,25.88888888888889,35.083333333333336,20.333333333333332,18.714285714285715
trompt|0.8_0.15_0.05|decoding,67.63636363636364,95.33333333333333,61.44444444444444,69.58333333333333,59.55555555555556,69.0
trompt|0.8_0.15_0.05|encoding,18.181818181818183,8.333333333333334,21.0,34.083333333333336,17.444444444444443,18.0
trompt|0.8_0.15_0.05|materialize,31.636363636363637,31.666666666666668,31.22222222222222,38.333333333333336,28.333333333333332,22.857142857142858
trompt|0.8_0.15_0.05|start,30.545454545454547,35.0,27.77777777777778,39.666666666666664,24.555555555555557,26.571428571428573
vime|0.05_0.15_0.8|columnwise,64.36363636363636,50.333333333333336,67.11111111111111,62.083333333333336,64.44444444444444,60.642857142857146
vime|0.05_0.15_0.8|decoding,62.72727272727273,66.0,64.33333333333333,53.666666666666664,63.55555555555556,63.714285714285715
vime|0.05_0.15_0.8|encoding,66.18181818181819,52.0,68.33333333333333,62.833333333333336,64.88888888888889,60.785714285714285
vime|0.05_0.15_0.8|materialize,66.81818181818181,64.66666666666667,72.11111111111111,65.75,66.44444444444444,62.357142857142854
vime|0.05_0.15_0.8|start,66.81818181818181,63.666666666666664,69.55555555555556,63.0,67.77777777777777,62.92857142857143
vime|0.8_0.15_0.05|columnwise,32.18181818181818,37.0,35.0,43.666666666666664,21.666666666666668,35.142857142857146
vime|0.8_0.15_0.05|decoding,40.90909090909091,60.666666666666664,42.666666666666664,50.166666666666664,34.666666666666664,51.0
vime|0.8_0.15_0.05|encoding,31.545454545454547,35.0,33.77777777777778,42.916666666666664,21.666666666666668,33.714285714285715
vime|0.8_0.15_0.05|materialize,38.90909090909091,56.333333333333336,33.888888888888886,48.666666666666664,22.666666666666668,39.5
vime|0.8_0.15_0.05|start,44.63636363636363,52.333333333333336,37.77777777777778,51.0,26.11111111111111,43.642857142857146
