dataset,n_unique,competitor,best_test_metric,rank
UCI_Absenteeism_at_work,2,excelformer|0.05_0.15_0.8|encoding,0.6073448657989502,54
UCI_Absenteeism_at_work,2,excelformer|0.05_0.15_0.8|columnwise,0.49505770206451416,88
UCI_Absenteeism_at_work,2,excelformer|0.05_0.15_0.8|decoding,0.4991232752799988,87
UCI_Absenteeism_at_work,2,tabm|0.05_0.15_0.8|start,0.7195945978164673,19
UCI_Absenteeism_at_work,2,tabm|0.05_0.15_0.8|materialize,0.7195945978164673,19
UCI_Absenteeism_at_work,2,tabm|0.05_0.15_0.8|encoding,0.7195945978164673,19
UCI_Absenteeism_at_work,2,tabm|0.05_0.15_0.8|columnwise,0.7195945978164673,19
UCI_Absenteeism_at_work,2,tabm|0.05_0.15_0.8|decoding,0.7195945978164673,19
UCI_Absenteeism_at_work,2,fttransformer|0.05_0.15_0.8|start,0.5754567384719849,58
UCI_Absenteeism_at_work,2,fttransformer|0.05_0.15_0.8|materialize,0.535557746887207,75
UCI_Absenteeism_at_work,2,fttransformer|0.05_0.15_0.8|encoding,0.5268892645835876,79
UCI_Absenteeism_at_work,2,fttransformer|0.05_0.15_0.8|columnwise,0.5608631372451782,66
UCI_Absenteeism_at_work,2,fttransformer|0.05_0.15_0.8|decoding,0.5031110048294067,86
UCI_Absenteeism_at_work,2,vime|0.8_0.15_0.05|start,0.6851851851851852,32
UCI_Absenteeism_at_work,2,vime|0.8_0.15_0.05|materialize,0.7777777777777778,2
UCI_Absenteeism_at_work,2,vime|0.8_0.15_0.05|encoding,0.737037037037037,10
UCI_Absenteeism_at_work,2,vime|0.8_0.15_0.05|columnwise,0.7148148148148148,24
UCI_Absenteeism_at_work,2,vime|0.8_0.15_0.05|decoding,0.6370370370370371,45
UCI_Absenteeism_at_work,2,tabnet|0.8_0.15_0.05|start,0.5740740895271301,59
UCI_Absenteeism_at_work,2,tabnet|0.8_0.15_0.05|materialize,0.7611111402511597,4
UCI_Absenteeism_at_work,2,tabnet|0.8_0.15_0.05|encoding,0.5648148059844971,64
UCI_Absenteeism_at_work,2,tabnet|0.8_0.15_0.05|columnwise,0.47592592239379883,96
UCI_Absenteeism_at_work,2,tabnet|0.8_0.15_0.05|decoding,0.7666666507720947,3
UCI_Absenteeism_at_work,2,scarf|0.8_0.15_0.05|start,0.7,27
UCI_Absenteeism_at_work,2,scarf|0.8_0.15_0.05|materialize,0.6777777777777778,34
UCI_Absenteeism_at_work,2,scarf|0.8_0.15_0.05|encoding,0.725925925925926,16
UCI_Absenteeism_at_work,2,scarf|0.8_0.15_0.05|columnwise,0.7518518518518519,6
UCI_Absenteeism_at_work,2,scarf|0.8_0.15_0.05|decoding,0.41111111111111115,99
UCI_Absenteeism_at_work,2,excelformer|0.8_0.15_0.05|start,0.6296296119689941,47
UCI_Absenteeism_at_work,2,excelformer|0.8_0.15_0.05|materialize,0.7425925731658936,8
