competitor,rank,n_unique
tabnet|0.05_0.15_0.8|encoding,90.0,3
tabnet|0.05_0.15_0.8|materialize,74.0,3
tabnet|0.05_0.15_0.8|start,68.0,3
tabnet|0.8_0.15_0.05|columnwise,95.0,3
tabnet|0.8_0.15_0.05|decoding,11.0,3
tabnet|0.8_0.15_0.05|encoding,95.0,3
tabnet|0.8_0.15_0.05|materialize,40.0,3
tabnet|0.8_0.15_0.05|start,24.0,3
tabtransformer|0.05_0.15_0.8|columnwise,53.0,3
tabtransformer|0.05_0.15_0.8|decoding,77.0,3
tabtransformer|0.05_0.15_0.8|encoding,49.0,3
tabtransformer|0.05_0.15_0.8|materialize,65.0,3
tabtransformer|0.05_0.15_0.8|start,64.0,3
tabtransformer|0.8_0.15_0.05|columnwise,10.0,3
tabtransformer|0.8_0.15_0.05|decoding,34.0,3
tabtransformer|0.8_0.15_0.05|encoding,9.0,3
tabtransformer|0.8_0.15_0.05|materialize,56.0,3
tabtransformer|0.8_0.15_0.05|start,40.0,3
trompt|0.05_0.15_0.8|columnwise,28.0,3
trompt|0.05_0.15_0.8|decoding,98.0,3
trompt|0.05_0.15_0.8|encoding,26.0,3
trompt|0.05_0.15_0.8|materialize,50.0,3
trompt|0.05_0.15_0.8|start,59.0,3
trompt|0.8_0.15_0.05|columnwise,5.0,3
trompt|0.8_0.15_0.05|decoding,69.0,3
trompt|0.8_0.15_0.05|encoding,3.0,3
trompt|0.8_0.15_0.05|materialize,36.0,3
trompt|0.8_0.15_0.05|start,29.0,3
vime|0.05_0.15_0.8|columnwise,44.0,3
vime|0.05_0.15_0.8|decoding,78.0,3
vime|0.05_0.15_0.8|encoding,39.0,3
vime|0.05_0.15_0.8|materialize,63.0,3
vime|0.05_0.15_0.8|start,62.0,3
vime|0.8_0.15_0.05|columnwise,20.0,3
vime|0.8_0.15_0.05|decoding,45.0,3
vime|0.8_0.15_0.05|encoding,20.0,3
vime|0.8_0.15_0.05|materialize,30.0,3
vime|0.8_0.15_0.05|start,51.0,3
excelformer|0.05_0.15_0.8|columnwise,31.0,4
excelformer|0.05_0.15_0.8|decoding,52.0,4
excelformer|0.05_0.15_0.8|encoding,23.0,4
excelformer|0.05_0.15_0.8|materialize,54.0,4
excelformer|0.05_0.15_0.8|start,49.0,4
excelformer|0.8_0.15_0.05|columnwise,10.0,4
excelformer|0.8_0.15_0.05|decoding,40.0,4
excelformer|0.8_0.15_0.05|encoding,5.0,4
excelformer|0.8_0.15_0.05|materialize,69.0,4
excelformer|0.8_0.15_0.05|start,73.0,4
fttransformer|0.05_0.15_0.8|columnwise,34.0,4
fttransformer|0.05_0.15_0.8|decoding,95.0,4
fttransformer|0.05_0.15_0.8|encoding,29.0,4
fttransformer|0.05_0.15_0.8|materialize,66.0,4
fttransformer|0.05_0.15_0.8|start,62.0,4
fttransformer|0.8_0.15_0.05|columnwise,85.0,4
fttransformer|0.8_0.15_0.05|decoding,96.0,4
fttransformer|0.8_0.15_0.05|encoding,94.0,4
