competitor,2,3,4,100
tabnet|0.8_0.15_0.05|start,31.8,24.0,32.0,27.0
tabtransformer|0.05_0.15_0.8|columnwise,67.61818181818182,53.0,35.0,40.0
tabtransformer|0.05_0.15_0.8|decoding,54.96363636363636,77.0,58.0,55.0
tabtransformer|0.05_0.15_0.8|encoding,65.81818181818181,49.0,41.0,39.0
tabtransformer|0.05_0.15_0.8|materialize,75.10909090909091,65.0,60.0,56.0
tabtransformer|0.05_0.15_0.8|start,67.92727272727272,64.0,61.0,57.0
tabtransformer|0.8_0.15_0.05|columnwise,50.163636363636364,10.0,6.0,11.0
tabtransformer|0.8_0.15_0.05|decoding,36.30909090909091,34.0,39.0,42.0
tabtransformer|0.8_0.15_0.05|encoding,48.70909090909091,9.0,4.0,13.0
tabtransformer|0.8_0.15_0.05|materialize,57.30909090909091,56.0,27.0,28.0
tabtransformer|0.8_0.15_0.05|start,55.43636363636364,40.0,33.0,29.0
trompt|0.05_0.15_0.8|columnwise,37.945454545454545,28.0,15.0,32.0
trompt|0.05_0.15_0.8|decoding,63.8,98.0,92.0,100.0
trompt|0.05_0.15_0.8|encoding,37.32727272727273,26.0,12.0,30.0
trompt|0.05_0.15_0.8|materialize,52.127272727272725,50.0,42.0,46.0
trompt|0.05_0.15_0.8|start,45.32727272727273,59.0,38.0,45.0
trompt|0.8_0.15_0.05|columnwise,20.69090909090909,5.0,2.0,6.0
trompt|0.8_0.15_0.05|decoding,38.945454545454545,69.0,81.0,94.0
trompt|0.8_0.15_0.05|encoding,17.727272727272727,3.0,1.0,2.0
trompt|0.8_0.15_0.05|materialize,27.381818181818183,36.0,24.0,24.0
trompt|0.8_0.15_0.05|start,29.072727272727274,29.0,19.0,23.0
vime|0.05_0.15_0.8|columnwise,45.49090909090909,44.0,56.0,43.0
vime|0.05_0.15_0.8|decoding,54.163636363636364,78.0,53.0,65.0
vime|0.05_0.15_0.8|encoding,43.45454545454545,39.0,55.0,41.0
vime|0.05_0.15_0.8|materialize,59.49090909090909,63.0,77.0,63.0
vime|0.05_0.15_0.8|start,56.8,62.0,78.0,66.0
vime|0.8_0.15_0.05|columnwise,19.254545454545454,20.0,28.0,3.0
vime|0.8_0.15_0.05|decoding,34.49090909090909,45.0,26.0,25.0
vime|0.8_0.15_0.05|encoding,17.87272727272727,20.0,14.0,5.0
vime|0.8_0.15_0.05|materialize,27.30909090909091,30.0,36.0,22.0
vime|0.8_0.15_0.05|start,30.30909090909091,51.0,47.0,26.0
